driverId,truckId,eventTime
19,100,11:08.4
29,16,11:08.6
18,49,11:09.0
28,58,11:09.3
17,92,11:08.8
32,71,11:08.8
11,27,11:09.6
19,100,11:09.1
26,17,11:09.9
29,16,11:09.6
31,48,11:10.3
11,27,11:10.5
21,105,11:09.9
20,79,11:10.1
22,24,11:10.4
18,49,11:10.6
21,105,11:10.7
14,18,11:18.6
13,12,11:19.0
25,21,11:19.4
22,24,11:19.8
19,100,11:18.9
29,16,11:19.0
27,81,11:19.9
15,32,11:20.2
14,18,11:19.5
17,92,11:20.5
13,12,11:19.8
27,81,11:20.9
18,49,11:19.8
21,105,11:21.1
13,12,11:21.5
27,81,11:21.8
25,21,11:20.3
20,79,11:20.5
24,68,11:22.1
32,71,11:21.0
24,68,11:21.1
20,79,11:21.4
14,18,11:21.8
16,46,11:22.1
22,24,11:30.1
29,16,11:30.2
12,74,11:30.5
21,105,11:30.8
11,27,11:31.1
23,66,11:30.4
32,71,11:30.6
23,66,11:31.3
30,95,11:30.9
26,17,11:31.6
24,68,11:31.2
28,58,11:31.9
20,79,11:32.2
21,105,11:32.4
30,95,11:31.7
10,39,11:31.9
12,74,11:33.0
24,68,11:33.1
32,71,11:32.3
17,92,11:32.5
13,12,11:33.3
15,32,11:33.0
11,27,11:33.1
17,92,11:33.3
31,48,11:33.7
14,18,11:41.6
16,46,11:41.6
12,74,11:41.8
19,100,11:41.9
14,18,11:42.5
22,24,11:42.9
26,17,11:42.2
25,21,11:43.4
12,74,11:42.6
21,105,11:43.0
16,46,11:43.4
32,71,11:43.9
27,81,11:43.8
10,39,11:44.1
19,100,11:44.6
24,68,11:44.7
11,27,11:44.3
22,24,11:45.2
20,79,11:44.6
27,81,11:45.5
10,39,11:45.8
14,18,11:45.1
15,32,11:45.1
28,58,11:45.5
14,18,11:45.8
26,17,11:49.8
16,46,11:49.9
28,58,11:50.1
14,18,11:50.1
23,66,11:50.4
26,17,11:50.8
13,12,11:50.6
31,48,11:51.2
24,68,11:51.4
18,49,11:51.5
22,24,11:52.0
24,68,11:52.3
16,46,11:50.9
20,79,11:52.6
32,71,11:52.8
25,21,11:51.2
13,12,11:51.4
12,74,11:51.6
10,39,11:53.2
15,32,11:52.1
30,95,11:52.3
16,46,11:52.6
23,66,11:53.1
16,46,11:53.3
30,95,11:57.4
23,66,11:57.6
16,46,11:57.7
26,17,11:57.8
28,58,11:58.0
17,92,11:58.1
19,100,11:58.2
10,39,11:58.6
22,24,11:58.4
11,27,11:58.9
12,74,11:58.7
22,24,11:59.2
17,92,11:59.0
31,48,11:59.1
12,74,11:59.7
24,68,11:59.9
32,71,12:00.2
16,46,12:00.3
21,105,11:59.7
28,58,11:59.8
30,95,12:00.9
23,66,12:00.0
21,105,12:00.5
31,48,12:00.7
26,17,12:01.2
10,39,12:01.4
16,46,12:01.2
21,105,12:01.4
20,79,12:01.9
16,46,12:02.2
27,81,12:02.4
11,27,12:01.6
10,39,12:02.2
21,105,12:02.3
11,27,12:02.6
24,68,12:02.6
19,100,12:02.8
13,12,12:02.8
18,49,12:03.4
30,95,12:03.5
27,81,12:03.2
16,46,12:03.9
24,68,12:04.2
26,17,12:04.4
29,16,12:04.7
11,27,12:03.5
21,105,12:03.9
18,49,12:04.2
20,79,12:04.5
21,105,12:04.8
23,66,12:12.8
28,58,12:13.0
11,27,12:12.8
16,46,12:13.1
26,17,12:13.4
13,12,12:13.8
30,95,12:14.0
19,100,12:14.4
10,39,12:14.5
24,68,12:13.5
24,68,12:15.1
32,71,12:15.1
11,27,12:13.7
16,46,12:14.0
15,32,12:14.4
13,12,12:15.7
27,81,12:15.8
32,71,12:16.1
23,66,12:14.7
27,81,12:14.9
15,32,12:15.4
31,48,12:15.7
16,46,12:15.8
14,18,12:16.2
18,49,12:16.4
26,42,59:33.3
14,15,59:33.6
18,16,59:33.8
25,53,59:34.2
27,59,59:33.5
19,109,59:34.5
18,16,59:34.7
20,47,59:33.8
30,41,59:35.0
29,108,59:34.1
22,24,59:35.3
14,15,59:34.5
21,21,59:34.7
10,23,59:35.6
24,102,59:35.0
32,84,59:35.3
31,82,59:35.9
23,93,59:36.3
24,102,59:36.6
26,42,59:36.9
30,41,59:35.8
26,42,59:36.0
21,21,59:36.3
13,10,59:36.6
32,84,59:36.8
17,86,59:37.3
18,16,59:37.2
30,41,59:37.5
24,102,59:37.5
19,109,59:37.8
25,53,59:37.8
18,16,59:38.0
17,86,59:38.2
10,23,59:38.2
15,48,59:38.4
22,24,59:38.9
25,53,59:38.6
10,23,59:39.0
13,10,59:39.3
16,69,59:38.9
31,82,59:39.6
32,84,59:39.3
11,19,59:39.9
22,24,59:39.7
23,93,59:39.9
32,84,59:40.2
22,24,59:40.4
13,10,59:40.3
19,109,59:40.4
12,55,59:40.9
28,34,59:40.9
32,84,59:41.1
14,15,59:41.1
16,69,59:41.4
21,21,59:41.8
31,82,59:42.1
18,16,59:41.5
16,69,59:42.2
28,34,59:42.7
27,59,59:43.0
18,16,59:43.1
12,55,59:41.7
28,34,59:43.6
27,59,59:43.8
19,109,59:42.1
29,108,59:42.2
24,102,59:42.7
25,53,59:42.8
16,69,59:43.2
23,93,59:44.4
25,53,59:43.6
10,23,59:44.5
22,24,59:43.8
30,41,59:44.3
24,102,59:44.4
15,48,59:44.6
25,21,08:56.1
21,105,08:56.2
13,12,08:56.8
24,68,08:56.2
25,21,08:57.0
30,95,08:57.7
14,18,08:57.7
19,100,08:56.8
20,79,08:56.9
11,27,08:57.8
29,16,08:57.1
17,92,08:58.2
11,27,08:58.6
32,71,08:57.7
20,79,08:57.8
12,74,08:58.8
17,92,08:59.0
16,46,08:58.5
20,79,08:58.6
26,17,08:59.5
12,74,08:59.6
25,21,08:58.7
27,81,08:59.0
32,71,08:59.5
16,46,09:07.5
30,95,09:07.5
15,32,09:07.8
20,79,09:08.2
23,66,09:08.2
29,16,09:08.2
11,27,09:08.3
28,58,09:08.6
19,100,09:08.7
23,66,09:09.0
11,27,09:09.1
27,81,09:09.0
18,49,09:09.1
17,92,09:09.4
12,74,09:09.6
23,66,09:10.0
32,71,09:10.2
19,100,09:10.5
29,16,09:10.7
25,21,09:10.0
11,27,09:10.1
23,66,09:11.0
31,48,09:10.6
24,68,09:10.9
32,71,09:11.0
17,92,09:19.0
15,32,09:19.2
16,46,09:19.3
32,71,09:19.4
24,68,09:19.5
23,66,09:19.5
14,18,09:19.9
29,16,09:20.1
11,27,09:20.2
19,100,09:20.4
12,74,09:20.3
28,58,09:20.4
16,46,09:21.0
27,81,09:21.0
17,92,09:21.0
24,68,09:21.2
11,27,09:21.2
25,21,09:21.2
22,24,09:21.7
16,46,09:21.7
30,95,09:22.0
10,39,09:22.1
24,68,09:22.2
22,24,09:22.7
16,46,09:22.5
20,79,09:38.0
18,49,09:38.0
13,12,09:38.3
10,39,09:38.6
18,49,09:38.7
13,12,09:39.2
15,32,09:39.4
32,71,09:38.6
15,32,09:38.6
21,105,09:39.8
30,95,09:40.2
10,39,09:40.3
29,16,09:40.5
21,105,09:39.0
10,39,09:41.1
22,24,09:41.3
14,18,09:41.5
19,100,09:39.5
29,16,09:39.6
31,48,09:40.1
26,17,09:40.4
21,105,09:40.7
30,95,09:41.1
25,21,09:41.2
18,49,09:41.4
32,71,09:42.0
24,68,09:42.1
22,24,09:42.1
29,16,09:42.2
21,105,09:42.4
32,71,09:42.8
11,27,09:42.9
27,81,09:42.8
12,74,09:43.3
18,49,09:43.2
24,68,09:43.7
29,16,09:43.9
14,18,09:44.2
11,27,09:44.6
19,100,09:44.7
30,95,09:43.6
28,58,09:45.2
22,24,09:43.8
16,46,09:44.0
31,48,09:45.5
23,66,09:44.5
27,81,09:44.7
11,27,09:45.5
14,18,09:45.2
30,95,09:45.3
17,92,09:45.6
14,18,09:46.0
20,79,09:46.1
28,58,09:46.0
24,68,09:46.3
19,100,09:46.5
15,32,09:46.9
20,79,09:47.0
19,100,09:47.3
16,46,09:46.6
13,12,09:46.7
15,32,09:47.8
24,68,09:48.0
17,92,09:47.2
13,12,09:47.5
14,18,09:47.8
11,27,09:48.1
16,46,09:48.4
18,49,09:48.8
13,12,09:48.5
30,95,09:48.9
12,74,09:48.7
21,105,09:49.3
31,48,09:49.0
19,100,09:49.2
25,21,10:01.2
10,39,10:01.1
21,105,10:01.4
26,17,10:01.5
17,92,10:01.7
18,49,10:01.8
24,68,10:01.7
22,24,10:02.2
19,100,10:02.1
16,46,10:02.4
14,18,10:02.5
18,49,10:02.6
25,21,10:03.0
14,18,10:03.3
27,81,10:02.7
15,32,10:03.5
10,39,10:03.8
30,95,10:04.2
31,48,10:03.3
24,68,10:04.3
24,68,10:03.5
20,79,10:03.8
26,17,10:04.1
18,49,10:04.2
22,24,10:04.8
32,71,10:12.5
12,74,10:12.6
16,46,10:13.3
24,68,10:13.3
28,58,10:13.5
18,49,10:14.1
20,79,10:12.6
30,95,10:13.0
28,58,10:14.2
10,39,10:13.3
11,27,10:13.6
19,100,10:13.9
26,17,10:14.8
20,79,10:15.1
11,27,10:15.4
10,39,10:15.9
25,21,10:14.2
19,100,10:16.6
25,21,10:16.9
19,100,10:14.8
22,24,10:14.9
15,32,10:15.5
25,21,10:16.0
26,17,10:16.5
16,46,10:17.0
10,39,10:16.9
20,79,10:21.1
28,58,10:21.3
18,49,10:21.4
11,27,10:21.7
14,18,10:21.7
20,79,10:21.9
25,21,10:22.3
24,68,10:21.8
31,48,10:22.4
29,16,10:22.8
12,74,10:22.2
16,46,10:23.2
17,92,10:22.4
31,48,10:23.4
26,17,10:22.7
25,21,10:23.9
12,74,10:23.1
10,39,10:24.1
26,17,10:24.5
32,71,10:23.4
29,16,10:23.8
13,12,10:24.2
11,27,10:24.3
20,79,10:28.6
15,32,10:28.9
13,12,10:28.6
23,66,10:29.3
25,21,10:29.4
19,100,10:29.7
28,58,10:29.0
14,18,10:29.1
22,24,10:29.4
15,32,10:29.7
21,105,10:30.1
25,21,10:30.2
16,46,10:30.5
30,95,10:30.3
29,16,10:30.7
24,68,10:30.9
15,32,10:31.4
17,92,10:30.8
14,18,10:31.7
31,48,10:31.9
31,48,10:31.1
19,100,10:31.5
26,17,10:31.7
32,71,10:32.0
25,21,10:32.0
15,32,10:32.4
26,17,10:47.9
30,95,10:48.0
24,68,10:48.0
32,71,10:48.0
16,46,10:48.3
31,48,10:48.6
26,17,10:48.9
10,39,10:49.0
30,95,10:48.9
11,27,10:48.9
14,18,10:49.3
18,49,10:49.3
29,16,10:49.8
19,100,10:49.9
26,17,10:49.7
13,12,10:50.5
27,81,10:50.5
20,79,10:50.9
10,39,10:49.8
28,58,10:51.5
22,24,10:51.5
26,17,10:50.5
30,95,10:50.7
19,100,10:50.9
16,46,10:51.1
29,16,10:51.5
23,66,10:51.9
20,79,10:51.7
21,105,10:52.1
30,95,10:52.3
10,39,10:52.5
14,18,10:52.9
22,24,10:53.2
13,12,10:53.3
11,27,10:52.4
16,46,10:53.8
11,27,10:54.1
30,95,10:54.1
17,92,10:52.9
30,95,10:53.1
20,79,10:53.4
23,66,10:54.7
14,18,10:53.7
25,21,10:55.1
27,81,10:54.1
10,39,10:54.3
14,18,10:54.5
10,39,10:55.2
27,81,10:55.1
24,68,10:55.2
12,74,10:55.4
27,81,10:59.5
28,58,10:59.3
25,21,11:00.0
24,68,10:59.5
24,68,11:00.3
22,24,11:00.7
30,95,11:01.0
29,16,11:00.1
20,79,11:01.2
26,17,11:00.3
14,18,11:00.7
25,21,11:00.9
14,18,11:01.6
25,21,11:01.8
15,32,11:01.1
18,49,11:02.0
14,18,11:02.5
15,32,11:02.8
16,46,11:01.6
15,32,11:01.9
12,74,11:02.3
23,66,11:02.4
30,95,11:02.8
20,79,11:03.1
19,100,11:03.0
14,18,11:03.4
16,46,11:03.4
26,17,11:03.8
23,66,11:04.0
30,95,11:03.6
11,27,11:04.4
25,21,11:04.5
28,58,11:03.9
14,18,11:04.4
15,32,11:04.4
19,100,11:04.8
11,27,11:05.3
28,58,11:04.9
25,21,11:05.4
10,39,11:06.0
10,39,11:05.2
17,92,11:06.2
18,49,11:06.4
18,49,11:05.5
23,66,11:05.7
24,68,11:06.2
21,105,11:06.2
27,81,11:06.8
16,46,11:06.9
19,100,11:11.0
20,79,11:11.1
31,48,11:11.2
10,39,11:11.5
31,48,11:12.0
16,46,11:12.2
16,46,11:11.2
17,92,11:11.5
23,66,11:12.5
23,66,11:11.7
14,18,11:12.7
28,58,11:13.0
11,27,11:12.1
18,49,11:12.2
19,100,11:12.7
15,32,11:13.0
10,39,11:13.1
21,105,11:13.3
14,18,11:13.5
22,24,11:13.9
12,74,11:13.8
15,32,11:14.0
23,66,11:14.2
19,100,11:14.4
21,105,11:14.2
29,16,11:14.4
18,49,11:14.9
24,68,11:15.1
12,74,11:14.8
22,24,11:15.5
19,100,11:15.3
31,48,11:15.5
28,58,11:15.7
25,21,11:15.8
15,32,11:15.9
19,100,11:16.2
31,48,11:16.3
18,49,11:16.5
25,21,11:16.7
24,68,11:16.9
30,95,11:16.6
27,81,11:17.3
12,74,11:17.5
13,12,11:17.2
31,48,11:17.2
17,92,11:17.9
27,81,11:18.2
14,18,11:17.7
21,105,11:17.8
32,71,11:18.3
31,48,11:22.3
17,92,11:22.4
12,74,11:22.6
10,39,11:23.0
13,12,11:23.1
27,81,11:22.6
19,100,11:23.6
26,17,11:23.8
25,21,11:23.0
20,79,11:23.2
29,16,11:24.2
32,71,11:24.5
14,18,11:23.5
17,92,11:24.8
17,92,11:24.0
12,74,11:24.2
19,100,11:24.5
30,95,11:24.7
20,79,11:25.0
31,48,11:24.9
12,74,11:25.2
27,81,11:25.4
16,46,11:25.7
18,49,11:25.7
31,48,11:25.8
28,58,11:26.1
13,12,11:26.4
11,27,11:26.6
16,46,11:26.5
23,66,11:26.6
15,32,11:26.9
27,81,11:27.3
30,95,11:27.4
14,18,11:26.8
13,12,11:27.3
14,18,11:27.7
10,39,11:27.6
21,105,11:28.1
24,68,11:27.9
13,12,11:28.3
29,16,11:28.5
19,100,11:28.7
17,92,11:29.0
25,21,11:28.4
23,66,11:29.4
26,17,11:29.8
26,17,11:28.9
30,95,11:29.0
31,48,11:29.3
20,79,11:29.6
23,66,11:33.8
12,74,11:33.9
13,12,11:34.2
28,58,11:34.3
19,100,11:34.1
31,48,11:34.5
30,95,11:34.7
14,18,11:34.9
25,21,11:35.0
32,71,11:35.6
11,27,11:35.7
28,58,11:35.1
16,46,11:35.4
20,79,11:35.7
13,12,11:35.9
22,24,11:36.4
26,17,11:36.1
10,39,11:36.2
25,21,11:36.5
20,79,11:36.7
23,66,11:37.0
28,58,11:37.0
18,49,11:36.8
12,74,11:37.5
11,27,11:37.3
20,79,11:37.5
28,58,11:37.8
14,18,11:37.7
15,32,11:38.1
13,12,11:38.5
31,48,11:38.1
21,105,11:38.7
30,95,11:38.6
31,48,11:38.9
32,71,11:38.8
20,79,11:39.2
29,16,11:39.2
12,74,11:39.3
14,18,11:39.7
31,48,11:39.8
23,66,11:39.7
11,27,11:39.8
20,79,11:40.2
27,81,11:40.3
23,66,11:40.4
15,32,11:40.6
12,74,11:41.0
27,81,11:41.1
24,68,11:41.0
19,100,11:41.1
15,32,11:46.0
22,24,11:46.0
27,81,11:46.2
30,95,11:46.2
17,92,11:46.7
26,17,11:46.6
30,95,11:47.1
19,100,11:47.2
18,49,11:47.1
31,48,11:47.5
18,49,11:48.0
28,58,11:48.2
21,105,11:47.3
32,71,11:48.3
11,27,11:47.6
12,74,11:48.9
10,39,11:49.1
17,92,11:49.2
12,74,11:47.9
24,68,11:48.1
10,39,11:48.3
19,100,11:48.8
28,58,11:49.1
32,71,11:49.2
21,105,11:49.7
17,92,11:53.6
11,27,11:53.7
30,95,11:54.0
25,21,11:53.9
28,58,11:54.4
19,100,11:54.0
16,46,11:54.3
25,21,11:54.7
10,39,11:55.0
24,68,11:54.9
31,48,11:55.4
12,74,11:55.1
13,12,11:55.6
24,68,11:55.9
31,48,11:56.3
20,79,11:56.5
23,66,11:56.8
14,18,11:55.5
28,58,11:57.1
30,95,11:55.8
22,24,11:55.8
11,27,11:56.4
10,39,11:56.8
16,46,11:56.9
31,48,11:57.1
30,95,12:05.1
12,74,12:05.0
14,18,12:05.4
10,39,12:05.3
29,16,12:05.5
17,92,12:05.8
26,17,12:06.0
23,66,12:06.1
10,39,12:06.3
13,12,12:06.2
21,105,12:06.5
16,46,12:06.6
26,17,12:06.9
20,79,12:07.0
29,16,12:07.2
16,46,12:07.5
19,100,12:07.3
13,12,12:07.7
20,79,12:07.9
18,49,12:07.8
15,32,12:08.0
22,24,12:08.6
32,71,12:08.0
27,81,12:08.4
20,79,12:08.7
26,17,12:08.8
32,71,12:08.9
17,92,12:09.1
27,81,12:09.4
28,58,12:09.6
13,12,12:09.4
23,66,12:09.9
32,71,12:09.8
24,68,12:09.9
11,27,12:10.3
14,18,12:10.7
22,24,12:10.3
12,74,12:11.1
30,95,12:10.5
29,16,12:10.8
25,21,12:11.3
31,48,12:11.1
21,105,12:11.6
32,71,12:11.5
14,18,12:11.7
28,58,12:12.0
12,74,12:12.0
24,68,12:12.6
27,81,12:12.2
14,18,12:12.5
31,48,12:16.5
27,81,12:16.7
24,68,12:17.0
29,16,12:16.9
12,74,12:17.2
25,21,12:17.7
29,16,12:17.7
12,74,12:18.1
23,66,12:18.5
18,49,12:17.2
17,92,12:17.6
24,68,12:18.0
31,48,12:18.2
29,16,12:18.7
21,105,12:18.7
24,68,12:18.9
31,48,12:19.1
16,46,12:19.5
17,92,12:19.6
20,79,12:19.4
32,71,12:19.5
24,68,12:19.8
13,12,12:20.0
25,21,12:20.3
23,66,12:20.4
32,71,12:20.4
19,100,12:20.6
13,12,12:20.8
16,46,12:21.1
17,92,12:21.3
18,49,12:21.7
28,58,12:21.9
28,58,12:21.1
15,32,12:22.3
10,39,12:21.2
24,68,12:22.5
30,95,12:23.0
31,48,12:21.6
17,92,12:23.1
25,21,12:21.9
29,16,12:23.3
29,16,12:22.3
26,17,12:22.3
10,39,12:23.0
11,27,12:23.9
17,92,12:23.9
32,71,12:23.0
25,21,12:23.5
23,66,12:23.8
14,18,12:23.9
15,48,57:53.5
29,108,57:53.9
10,23,57:54.3
19,109,57:54.5
30,41,57:55.1
10,23,57:55.1
11,19,57:55.5
25,53,57:56.0
32,84,57:56.3
29,108,57:56.5
31,82,57:56.9
19,109,57:53.6
24,102,57:53.9
14,15,57:54.2
15,48,57:54.4
17,86,57:54.8
15,48,57:55.2
19,109,57:57.2
26,42,57:55.7
22,24,57:55.8
14,15,57:56.2
19,109,57:56.3
13,10,57:56.9
14,15,57:57.2
12,55,57:57.2
29,108,57:57.3
13,10,57:57.8
25,53,57:57.8
32,84,57:57.9
14,15,57:58.0
28,34,57:58.3
16,69,57:58.5
26,42,57:58.3
32,84,57:58.8
23,93,57:58.7
12,55,57:58.8
18,16,57:59.3
28,34,57:59.1
20,47,57:59.6
16,69,57:59.3
22,24,57:59.9
30,41,58:00.2
29,108,57:59.9
24,102,58:00.0
15,48,58:00.5
32,84,58:00.6
10,23,58:00.5
12,55,58:00.6
29,108,58:00.9
16,69,58:01.2
31,82,58:01.3
15,48,58:01.3
11,19,58:01.7
22,24,58:01.7
24,102,58:01.8
10,23,58:02.3
11,19,58:02.5
13,10,58:03.1
29,108,58:01.8
14,15,58:02.3
26,42,58:02.5
20,47,58:03.2
11,19,58:03.3
16,69,58:03.8
10,23,58:04.0
15,48,58:02.9
12,55,58:03.1
19,109,58:04.3
23,93,58:04.6
19,109,58:03.5
27,59,58:03.5
31,82,58:04.9
28,34,58:04.1
11,19,58:04.3
32,84,58:04.8
14,15,58:04.9
26,42,58:05.3
17,86,58:05.1
23,93,58:05.5
28,34,58:05.9
15,48,58:05.5
27,59,58:06.1
18,16,58:05.9
19,109,58:06.1
13,10,58:06.6
30,41,58:06.8
22,24,58:07.0
32,84,58:06.5
28,34,58:06.7
23,93,58:07.2
16,69,58:07.2
28,34,58:07.6
29,108,58:07.2
26,42,58:08.1
14,15,58:08.2
22,24,58:08.5
13,10,58:07.5
23,93,58:08.1
13,10,58:08.3
18,16,58:08.5
26,42,58:08.9
14,15,58:09.0
10,23,58:09.1
25,53,58:09.6
24,102,58:09.8
21,21,58:09.2
17,86,58:10.0
28,34,58:09.4
26,42,58:09.7
32,84,58:10.0
19,109,58:10.6
22,24,58:10.3
27,59,58:10.7
12,55,58:10.8
21,21,58:11.0
20,47,58:11.0
30,41,58:11.2
19,109,58:11.5
23,93,58:11.5
24,102,58:11.5
21,21,58:11.8
22,24,58:12.0
19,109,58:12.3
26,42,58:12.4
15,48,58:12.5
10,23,58:12.6
24,102,58:12.5
29,108,58:13.2
24,102,58:13.3
30,41,58:14.0
23,93,58:14.0
25,53,58:14.3
11,19,58:12.9
22,24,58:14.8
30,41,58:13.0
31,82,58:14.9
21,21,58:13.6
32,84,58:15.2
28,34,58:13.9
30,41,58:15.7
12,55,58:14.1
13,10,58:14.4
14,15,58:14.9
23,93,58:14.9
17,86,58:15.9
25,53,58:16.1
20,47,58:15.4
10,23,58:15.5
15,48,58:16.1
32,84,58:16.1
31,82,58:16.6
23,93,58:16.6
29,108,58:16.8
18,16,58:17.1
23,93,58:17.4
12,55,58:16.7
13,10,58:17.2
14,15,58:17.6
11,19,58:17.5
19,109,58:17.6
10,23,58:18.1
23,93,58:18.3
30,41,58:18.3
27,59,58:18.4
28,34,58:18.6
16,69,58:18.9
15,48,58:18.9
22,24,58:19.2
24,102,58:19.2
12,55,58:19.3
32,84,58:19.6
13,10,58:20.0
17,86,58:19.5
23,93,58:19.9
26,42,58:20.2
19,109,58:31.6
16,69,58:31.9
17,86,58:31.9
26,42,58:31.9
18,16,58:32.4
10,23,58:32.2
13,10,58:32.3
17,86,58:32.8
21,21,58:32.7
10,23,58:33.0
22,24,58:33.2
29,108,58:33.0
14,15,58:33.3
20,47,58:33.6
14,15,58:34.0
15,48,58:34.2
26,42,58:34.4
23,93,58:33.7
10,23,58:33.8
24,102,58:34.9
19,109,58:35.1
19,109,58:34.3
31,82,58:34.3
22,24,58:34.9
11,19,58:35.2
15,48,58:42.7
12,55,58:42.7
32,84,58:42.9
27,59,58:43.1
19,109,58:43.5
20,47,58:43.6
16,69,58:43.9
12,55,58:43.5
10,23,58:43.6
21,21,58:43.9
10,23,58:44.4
19,109,58:44.5
11,19,58:44.4
23,93,58:44.5
22,24,58:45.1
32,84,58:45.3
27,59,58:44.9
29,108,58:45.3
26,42,58:45.6
18,16,58:45.6
31,82,58:45.5
25,53,58:46.2
22,24,58:46.0
14,15,58:46.2
24,102,58:54.2
14,15,58:54.2
30,41,58:54.4
26,42,58:54.4
17,86,58:54.6
20,47,58:54.9
22,24,58:54.7
31,82,58:55.1
32,84,58:55.2
13,10,58:55.3
22,24,58:55.6
20,47,58:55.8
23,93,58:55.7
16,69,58:55.9
13,10,58:56.1
27,59,58:56.1
29,108,58:56.4
14,15,58:56.8
22,24,58:56.5
32,84,58:56.8
26,42,58:57.2
22,24,58:57.5
30,41,58:57.8
24,102,58:57.2
15,48,58:57.6
32,84,58:57.8
30,41,59:05.6
31,82,59:05.9
17,86,59:06.2
20,47,59:06.4
29,108,59:06.3
11,19,59:06.7
32,84,59:06.3
31,82,59:06.7
28,34,59:06.9
21,21,59:07.0
20,47,59:07.3
18,16,59:07.5
13,10,59:07.7
21,21,59:07.7
14,15,59:08.0
32,84,59:08.1
20,47,59:08.2
13,10,59:08.5
12,55,59:08.4
26,42,59:08.7
14,15,59:08.8
32,84,59:09.0
19,109,59:09.3
31,82,59:09.4
26,42,59:09.6
10,23,59:09.6
14,15,59:09.8
24,102,59:10.0
11,19,59:10.4
22,24,59:10.0
12,55,59:10.2
25,53,59:10.6
21,21,59:10.4
22,24,59:11.0
14,15,59:10.6
30,41,59:11.1
23,93,59:11.2
17,86,59:11.3
16,69,59:11.6
14,15,59:11.6
20,47,59:11.9
29,108,59:12.2
31,82,59:12.1
24,102,59:12.6
26,42,59:12.2
19,109,59:12.9
15,48,59:13.1
18,16,59:12.7
23,93,59:13.0
19,109,59:18.0
27,59,59:13.3
28,34,59:18.2
11,19,59:18.1
16,69,59:18.5
10,23,59:18.7
24,102,59:18.6
23,93,59:19.1
15,48,59:19.2
29,108,59:19.0
30,41,59:19.7
28,34,59:19.9
26,42,59:19.2
21,21,59:19.6
20,47,59:20.1
11,19,59:19.9
26,42,59:20.0
23,93,59:20.7
29,108,59:20.8
25,53,59:21.0
30,41,59:20.6
10,23,59:20.7
13,10,59:21.2
10,23,59:21.5
23,93,59:21.5
15,48,59:21.7
32,84,59:25.6
23,93,59:25.7
24,102,59:25.9
20,47,59:26.0
31,82,59:26.3
21,21,59:26.6
13,10,59:26.6
18,16,59:27.1
17,86,59:27.5
16,69,59:27.5
23,93,59:26.5
19,109,59:26.6
15,48,59:28.2
26,42,59:28.2
20,47,59:28.6
27,59,59:29.0
14,15,59:29.1
25,53,59:27.0
21,21,59:27.5
30,41,59:27.8
27,59,59:28.0
11,19,59:28.3
10,23,59:28.7
24,102,59:29.1
13,10,59:29.3
10,43,38:50.8
11,39,38:50.6
31,86,38:51.2
27,60,38:51.3
14,56,38:51.6
23,44,38:51.4
10,43,38:51.8
16,71,38:52.5
31,86,38:52.1
31,86,38:52.9
28,90,38:53.4
31,86,38:53.8
23,93,57:48.0
29,108,57:48.1
31,82,57:48.1
27,59,57:48.1
30,41,57:48.2
22,24,57:48.9
23,93,57:49.0
12,55,57:49.7
13,10,57:49.8
13,10,57:48.9
28,34,57:48.9
21,21,57:49.0
10,23,57:49.1
20,47,57:49.8
15,48,57:49.9
19,109,57:50.0
31,82,57:49.9
26,42,57:50.5
16,69,57:50.8
21,21,57:50.7
32,84,57:50.8
29,108,57:51.3
27,59,57:50.9
20,47,57:51.4
31,82,57:51.7
17,86,57:51.3
23,93,57:51.4
22,24,57:52.1
10,23,57:52.5
11,19,57:51.8
12,55,57:52.1
27,59,57:52.8
28,34,57:52.5
15,48,57:52.6
29,108,57:53.1
24,102,57:53.0
13,10,57:53.3
31,82,57:53.4
19,109,58:20.4
16,69,58:20.5
22,24,58:20.8
12,55,58:20.9
10,23,58:21.0
17,86,58:21.2
20,47,58:21.5
18,16,58:21.9
30,41,58:22.0
29,108,58:21.0
20,47,58:22.4
30,41,58:21.2
30,41,58:22.8
32,84,58:23.1
29,108,58:21.8
26,42,58:21.9
26,42,58:23.6
27,59,58:22.1
30,41,58:23.6
31,82,58:22.6
14,15,58:22.8
20,47,58:23.3
24,102,58:23.4
25,53,58:23.8
21,21,58:24.0
29,108,58:24.2
12,55,58:24.5
14,15,58:24.5
11,19,58:24.5
25,53,58:24.5
20,47,58:25.0
15,48,58:25.1
18,16,58:25.3
19,109,58:25.6
26,42,58:25.3
10,23,58:26.0
32,84,58:25.6
12,55,58:26.2
29,108,58:26.0
16,69,58:26.6
15,48,58:26.9
10,23,58:27.0
13,10,58:26.2
25,53,58:26.4
32,84,58:27.3
27,59,58:26.7
31,82,58:27.1
16,69,58:27.4
28,34,58:27.6
15,48,58:27.8
12,55,58:27.9
11,19,58:28.1
16,69,58:28.4
25,53,58:28.4
10,23,58:28.7
12,55,58:28.8
29,108,58:28.7
11,19,58:28.9
21,21,58:29.2
10,23,58:29.5
26,42,58:29.4
14,15,58:29.6
13,10,58:29.6
32,84,58:29.8
25,53,58:30.1
29,108,58:30.4
19,109,58:30.8
27,59,58:31.0
23,93,58:30.2
18,16,58:30.4
22,24,58:30.7
26,42,58:31.1
13,10,58:31.5
26,42,58:35.3
24,102,58:35.6
23,93,58:35.5
12,55,58:35.8
10,23,58:35.8
20,47,58:36.2
30,41,58:36.1
23,93,58:36.5
24,102,58:36.6
21,21,58:37.0
